,smcAC,smcDC,vib_table,vib_spindle,AE_table,AE_spindle
0,-0.72509765625,0.9130859375,0.0830078125,0.29541015625,0.0927734375,0.10498046875
1,-0.71533203125,0.8349609375,0.078125,0.296630859375,0.1007080078125,0.1190185546875
2,-0.52978515625,0.908203125,0.09033203125,0.29296875,0.0933837890625,0.10986328125
3,-0.53955078125,1.1572265625,0.08056640625,0.29052734375,0.091552734375,0.1123046875
4,-0.19775390625,1.25,0.08056640625,0.286865234375,0.0885009765625,0.1055908203125
5,-0.19775390625,1.1376953125,0.09033203125,0.29052734375,0.081787109375,0.093994140625
6,-0.0390625,1.11328125,0.0830078125,0.29296875,0.0787353515625,0.0872802734375
7,-0.06103515625,1.2939453125,0.09033203125,0.291748046875,0.09033203125,0.09765625
8,0.26123046875,1.376953125,0.078125,0.29541015625,0.096435546875,0.111083984375
9,0.21240234375,1.26953125,0.0927734375,0.277099609375,0.087890625,0.098876953125
10,0.322265625,1.201171875,0.08544921875,0.29052734375,0.089111328125,0.106201171875
11,0.4052734375,1.328125,0.07568359375,0.284423828125,0.0830078125,0.09765625
12,0.25390625,1.4501953125,0.0830078125,0.29296875,0.0921630859375,0.1043701171875
13,0.16845703125,1.376953125,0.078125,0.29541015625,0.0860595703125,0.0970458984375
14,-0.029296875,1.2548828125,0.087890625,0.291748046875,0.0897216796875,0.107421875
15,-0.12451171875,1.3427734375,0.08056640625,0.296630859375,0.0823974609375,0.09521484375
16,-0.08056640625,1.484375,0.087890625,0.32958984375,0.098876953125,0.1177978515625
17,-0.4296875,1.416015625,0.078125,0.311279296875,0.0994873046875,0.11962890625
18,-0.4833984375,1.259765625,0.087890625,0.33447265625,0.098876953125,0.111083984375
19,-0.68359375,1.2841796875,0.08544921875,0.31494140625,0.0921630859375,0.1055908203125
20,-0.81298828125,1.46484375,0.078125,0.306396484375,0.08056640625,0.0860595703125
21,-0.78369140625,1.42578125,0.09033203125,0.32958984375,0.0830078125,0.09521484375
22,-0.771484375,1.25,0.078125,0.3125,0.091552734375,0.1007080078125
23,-0.693359375,1.2646484375,0.08544921875,0.31982421875,0.0970458984375,0.1141357421875
24,-0.65673828125,1.4599609375,0.08056640625,0.308837890625,0.08544921875,0.10009765625
25,-0.5712890625,1.474609375,0.0927734375,0.3125,0.0958251953125,0.1104736328125
26,-0.30029296875,1.2890625,0.0830078125,0.31494140625,0.0860595703125,0.1019287109375
27,-0.20263671875,1.2744140625,0.09033203125,0.3125,0.0848388671875,0.0946044921875
28,-0.126953125,1.4501953125,0.0830078125,0.313720703125,0.0823974609375,0.0897216796875
29,0.25634765625,1.4892578125,0.078125,0.302734375,0.087890625,0.1007080078125
30,0.15380859375,1.3232421875,0.08544921875,0.311279296875,0.0921630859375,0.1080322265625
31,0.37353515625,1.26953125,0.087890625,0.3125,0.087890625,0.1007080078125
32,0.224609375,1.42578125,0.087890625,0.299072265625,0.1007080078125,0.123291015625
33,0.2978515625,1.4990234375,0.07568359375,0.308837890625,0.0921630859375,0.10498046875
34,0.22216796875,1.3720703125,0.087890625,0.301513671875,0.0897216796875,0.108642578125
35,0.10986328125,1.2890625,0.0830078125,0.313720703125,0.0860595703125,0.103759765625
36,-0.02685546875,1.416015625,0.07568359375,0.29296875,0.084228515625,0.0982666015625
37,-0.10498046875,1.5185546875,0.087890625,0.286865234375,0.0787353515625,0.0897216796875
38,-0.38818359375,1.4208984375,0.0830078125,0.289306640625,0.0921630859375,0.1104736328125
39,-0.4150390625,1.26953125,0.087890625,0.29052734375,0.101318359375,0.1177978515625
40,-0.6640625,1.3525390625,0.08056640625,0.294189453125,0.101318359375,0.115966796875
41,-0.62744140625,1.4794921875,0.0830078125,0.30029296875,0.0982666015625,0.1141357421875
42,-0.81787109375,1.416015625,0.0830078125,0.302734375,0.081787109375,0.089111328125
43,-0.693359375,1.25,0.087890625,0.30029296875,0.0885009765625,0.09521484375
44,-0.77392578125,1.30859375,0.08544921875,0.301513671875,0.0909423828125,0.1025390625
45,-0.59814453125,1.4794921875,0.08056640625,0.306396484375,0.0921630859375,0.111083984375
46,-0.6787109375,1.4501953125,0.09033203125,0.29052734375,0.08544921875,0.10009765625
47,-0.419921875,1.279296875,0.078125,0.29296875,0.0970458984375,0.1104736328125
48,-0.23193359375,1.2890625,0.087890625,0.29296875,0.0909423828125,0.1055908203125
49,-0.1611328125,1.484375,0.08056640625,0.29052734375,0.087890625,0.1055908203125
50,-0.1953125,1.484375,0.09033203125,0.286865234375,0.0830078125,0.096435546875
51,0.11474609375,1.30859375,0.08544921875,0.28564453125,0.093994140625,0.1025390625
52,0.146484375,1.2744140625,0.087890625,0.289306640625,0.089111328125,0.098876953125
53,0.25390625,1.455078125,0.087890625,0.29541015625,0.0909423828125,0.10498046875
54,0.4052734375,1.494140625,0.07080078125,0.296630859375,0.096435546875,0.1129150390625
55,0.2490234375,1.3427734375,0.0830078125,0.31005859375,0.0830078125,0.09765625
56,0.25390625,1.2890625,0.078125,0.3369140625,0.0897216796875,0.1055908203125
57,0.087890625,1.4404296875,0.087890625,0.30517578125,0.087890625,0.098876953125
58,-0.029296875,1.5234375,0.078125,0.32470703125,0.089111328125,0.0982666015625
59,-0.08544921875,1.3818359375,0.0927734375,0.30029296875,0.0750732421875,0.081787109375
60,-0.3466796875,1.2890625,0.087890625,0.31494140625,0.091552734375,0.107421875
61,-0.35400390625,1.3916015625,0.07568359375,0.325927734375,0.0946044921875,0.108642578125
62,-0.576171875,1.4990234375,0.08544921875,0.31982421875,0.106201171875,0.1226806640625
63,-0.6884765625,1.3818359375,0.0830078125,0.3173828125,0.09521484375,0.108642578125
64,-0.6982421875,1.2548828125,0.08544921875,0.306396484375,0.091552734375,0.1019287109375
65,-0.9375,1.34765625,0.07568359375,0.316162109375,0.0860595703125,0.0958251953125
66,-0.67138671875,1.474609375,0.0830078125,0.30517578125,0.09521484375,0.1068115234375
67,-0.7470703125,1.4208984375,0.0830078125,0.30517578125,0.0909423828125,0.107421875
68,-0.59326171875,1.2646484375,0.0927734375,0.3076171875,0.096435546875,0.10498046875
69,-0.42724609375,1.328125,0.087890625,0.30517578125,0.098876953125,0.115966796875
70,-0.244140625,1.494140625,0.078125,0.306396484375,0.08544921875,0.0958251953125
71,-0.18310546875,1.4697265625,0.087890625,0.2978515625,0.089111328125,0.103759765625
72,-0.02685546875,1.2890625,0.078125,0.30517578125,0.0860595703125,0.096435546875
73,0.068359375,1.2939453125,0.087890625,0.33935546875,0.0860595703125,0.0946044921875
74,0.2392578125,1.4697265625,0.07568359375,0.30517578125,0.0787353515625,0.087890625
75,0.17333984375,1.484375,0.0927734375,0.289306640625,0.0933837890625,0.1092529296875
76,0.29052734375,1.30859375,0.08056640625,0.284423828125,0.0927734375,0.10498046875
77,0.2490234375,1.2890625,0.0830078125,0.28564453125,0.0885009765625,0.103759765625
78,0.2099609375,1.46484375,0.08056640625,0.29296875,0.09521484375,0.1177978515625
79,0.15625,1.5185546875,0.0732421875,0.2978515625,0.091552734375,0.10498046875
80,0.0048828125,1.3525390625,0.0830078125,0.289306640625,0.089111328125,0.1055908203125
81,-0.1806640625,1.298828125,0.08056640625,0.29541015625,0.0830078125,0.09033203125
82,-0.26611328125,1.435546875,0.09033203125,0.29296875,0.0860595703125,0.101318359375
83,-0.498046875,1.4990234375,0.078125,0.289306640625,0.0958251953125,0.1043701171875
84,-0.47119140625,1.357421875,0.087890625,0.291748046875,0.106201171875,0.125732421875
85,-0.712890625,1.25,0.08544921875,0.289306640625,0.1007080078125,0.1141357421875
86,-0.55908203125,1.3720703125,0.07568359375,0.286865234375,0.0872802734375,0.0994873046875
87,-0.8056640625,1.4794921875,0.08056640625,0.289306640625,0.0897216796875,0.0982666015625
88,-0.56884765625,1.3818359375,0.07568359375,0.28564453125,0.0885009765625,0.10009765625
89,-0.6689453125,1.259765625,0.087890625,0.302734375,0.0933837890625,0.111083984375
90,-0.60302734375,1.3525390625,0.08056640625,0.284423828125,0.09033203125,0.1055908203125
91,-0.32958984375,1.494140625,0.09033203125,0.289306640625,0.0970458984375,0.113525390625
92,-0.166015625,1.435546875,0.0830078125,0.296630859375,0.0848388671875,0.0933837890625
93,-0.19775390625,1.2890625,0.09033203125,0.289306640625,0.093994140625,0.111083984375
94,-0.0341796875,1.3232421875,0.08544921875,0.29541015625,0.08544921875,0.09765625
95,0.1171875,1.4990234375,0.0732421875,0.296630859375,0.086669921875,0.0933837890625
96,0.18310546875,1.455078125,0.0927734375,0.301513671875,0.0848388671875,0.0909423828125
97,0.20751953125,1.2841796875,0.0830078125,0.33203125,0.09033203125,0.1043701171875
98,0.29296875,1.2890625,0.087890625,0.343017578125,0.08544921875,0.0994873046875
99,0.25634765625,1.484375,0.07568359375,0.3271484375,0.0909423828125,0.107421875
100,0.21728515625,1.50390625,0.087890625,0.306396484375,0.0885009765625,0.1025390625
101,0.087890625,1.3232421875,0.078125,0.303955078125,0.0927734375,0.108642578125
102,0.0146484375,1.298828125,0.087890625,0.313720703125,0.087890625,0.10498046875
103,-0.2197265625,1.474609375,0.08544921875,0.335693359375,0.0750732421875,0.08544921875
104,-0.17578125,1.513671875,0.078125,0.316162109375,0.0830078125,0.0921630859375
105,-0.380859375,1.3330078125,0.08056640625,0.311279296875,0.0933837890625,0.098876953125
106,-0.41259765625,1.279296875,0.078125,0.313720703125,0.1092529296875,0.1239013671875
107,-0.54443359375,1.40625,0.087890625,0.318603515625,0.101318359375,0.120849609375
108,-0.9033203125,1.4892578125,0.0732421875,0.313720703125,0.10498046875,0.1141357421875
109,-0.61767578125,1.3427734375,0.087890625,0.316162109375,0.084228515625,0.0946044921875
110,-0.75439453125,1.259765625,0.08544921875,0.3125,0.0872802734375,0.101318359375
111,-0.58837890625,1.3818359375,0.078125,0.302734375,0.0830078125,0.09521484375
112,-0.5322265625,1.494140625,0.08544921875,0.313720703125,0.09521484375,0.111083984375
113,-0.25146484375,1.40625,0.078125,0.30517578125,0.0885009765625,0.1031494140625
114,-0.185546875,1.2841796875,0.09765625,0.306396484375,0.093994140625,0.1080322265625
115,-0.1611328125,1.3671875,0.08544921875,0.3369140625,0.10009765625,0.11962890625
116,0.0244140625,1.494140625,0.09033203125,0.3173828125,0.0921630859375,0.1092529296875
117,0.11962890625,1.4453125,0.0830078125,0.299072265625,0.089111328125,0.0982666015625
118,0.1708984375,1.2744140625,0.0927734375,0.303955078125,0.08544921875,0.0933837890625
119,0.30029296875,1.328125,0.08544921875,0.303955078125,0.0836181640625,0.09521484375
120,0.263671875,1.50390625,0.0732421875,0.302734375,0.078125,0.0848388671875
121,0.23681640625,1.4794921875,0.087890625,0.30029296875,0.0897216796875,0.1080322265625
122,0.1953125,1.3037109375,0.078125,0.299072265625,0.084228515625,0.0982666015625
123,0.14892578125,1.30859375,0.09033203125,0.2978515625,0.089111328125,0.10498046875
124,-0.05859375,1.5087890625,0.07568359375,0.289306640625,0.0946044921875,0.10986328125
125,-0.12451171875,1.5087890625,0.087890625,0.2880859375,0.09033203125,0.098876953125
126,-0.30029296875,1.318359375,0.078125,0.286865234375,0.0830078125,0.09033203125
127,-0.32470703125,1.2744140625,0.09033203125,0.28076171875,0.0927734375,0.103759765625
128,-0.6201171875,1.4599609375,0.08544921875,0.284423828125,0.101318359375,0.1177978515625
129,-0.47607421875,1.474609375,0.078125,0.283203125,0.0994873046875,0.1116943359375
130,-0.6640625,1.318359375,0.0830078125,0.294189453125,0.10498046875,0.126953125
131,-0.5126953125,1.259765625,0.078125,0.296630859375,0.08544921875,0.09765625
132,-0.62255859375,1.4111328125,0.087890625,0.294189453125,0.084228515625,0.09521484375
133,-0.7177734375,1.494140625,0.078125,0.30029296875,0.0836181640625,0.093994140625
134,-0.40283203125,1.357421875,0.08544921875,0.291748046875,0.089111328125,0.1055908203125
135,-0.29541015625,1.2841796875,0.08056640625,0.291748046875,0.0836181640625,0.09521484375
136,-0.2099609375,1.4013671875,0.078125,0.299072265625,0.09033203125,0.1043701171875
137,-0.0341796875,1.5087890625,0.0830078125,0.313720703125,0.093994140625,0.111083984375
138,0.048828125,1.40625,0.07568359375,0.318603515625,0.0872802734375,0.1025390625
139,0.19775390625,1.2841796875,0.08544921875,0.321044921875,0.0946044921875,0.108642578125
140,0.21484375,1.3427734375,0.0830078125,0.323486328125,0.0848388671875,0.0921630859375
141,0.2734375,1.4990234375,0.09033203125,0.306396484375,0.0811767578125,0.0946044921875
142,0.27587890625,1.4501953125,0.08056640625,0.325927734375,0.0799560546875,0.091552734375
143,0.23193359375,1.2890625,0.09033203125,0.3125,0.096435546875,0.1165771484375
144,0.2587890625,1.337890625,0.08544921875,0.306396484375,0.0860595703125,0.0994873046875
145,0.107421875,1.5185546875,0.078125,0.318603515625,0.093994140625,0.111083984375
146,-0.09765625,1.4892578125,0.087890625,0.3125,0.096435546875,0.1116943359375
147,-0.12939453125,1.3037109375,0.078125,0.316162109375,0.0897216796875,0.1025390625
148,-0.25634765625,1.3037109375,0.08544921875,0.316162109375,0.0830078125,0.0885009765625
149,-0.3564453125,1.4794921875,0.078125,0.311279296875,0.09033203125,0.0958251953125
150,-0.51025390625,1.484375,0.09033203125,0.318603515625,0.0927734375,0.101318359375
151,-0.703125,1.2841796875,0.0830078125,0.311279296875,0.1043701171875,0.1202392578125
152,-0.53466796875,1.259765625,0.087890625,0.303955078125,0.106201171875,0.1251220703125
153,-0.6787109375,1.4404296875,0.078125,0.301513671875,0.0927734375,0.1043701171875
154,-0.57861328125,1.484375,0.07568359375,0.299072265625,0.0933837890625,0.1055908203125
155,-0.546875,1.3232421875,0.09033203125,0.31982421875,0.09033203125,0.09765625
156,-0.341796875,1.279296875,0.0830078125,0.308837890625,0.09033203125,0.1055908203125
157,-0.19287109375,1.42578125,0.087890625,0.30029296875,0.086669921875,0.09765625
158,-0.15380859375,1.5087890625,0.08056640625,0.30029296875,0.0921630859375,0.107421875
159,-0.01220703125,1.3818359375,0.08544921875,0.29296875,0.08544921875,0.0994873046875
160,0.14892578125,1.2841796875,0.08056640625,0.302734375,0.09521484375,0.1141357421875
161,0.205078125,1.4013671875,0.08056640625,0.291748046875,0.0921630859375,0.106201171875
162,0.29296875,1.494140625,0.0830078125,0.29296875,0.0872802734375,0.1007080078125
163,0.263671875,1.416015625,0.078125,0.29541015625,0.078125,0.087890625
164,0.3125,1.2890625,0.0830078125,0.301513671875,0.087890625,0.0970458984375
165,0.22216796875,1.3671875,0.08056640625,0.306396484375,0.0872802734375,0.098876953125
166,0.24169921875,1.513671875,0.0830078125,0.301513671875,0.0909423828125,0.101318359375
167,0.1025390625,1.46484375,0.08056640625,0.291748046875,0.098876953125,0.11474609375
168,-0.08056640625,1.298828125,0.087890625,0.294189453125,0.1025390625,0.1141357421875
169,-0.1513671875,1.3330078125,0.0927734375,0.2880859375,0.0933837890625,0.106201171875
170,-0.28076171875,1.5087890625,0.078125,0.296630859375,0.084228515625,0.089111328125
171,-0.5029296875,1.4599609375,0.08544921875,0.29296875,0.0885009765625,0.0994873046875
172,-0.48828125,1.279296875,0.078125,0.302734375,0.08544921875,0.0872802734375
173,-0.52490234375,1.2646484375,0.087890625,0.30029296875,0.1019287109375,0.1165771484375
174,-0.52490234375,1.4599609375,0.078125,0.31494140625,0.098876953125,0.1141357421875
175,-0.58837890625,1.4697265625,0.08544921875,0.330810546875,0.096435546875,0.108642578125
176,-0.6298828125,1.2890625,0.08056640625,0.316162109375,0.098876953125,0.1141357421875
177,-0.4736328125,1.2744140625,0.09033203125,0.32958984375,0.0927734375,0.106201171875
178,-0.4052734375,1.4501953125,0.08056640625,0.3076171875,0.0946044921875,0.1031494140625
179,-0.21240234375,1.4990234375,0.0732421875,0.3173828125,0.0927734375,0.103759765625
180,-0.107421875,1.3427734375,0.0927734375,0.3173828125,0.09521484375,0.113525390625
181,0.0,1.2890625,0.08544921875,0.302734375,0.081787109375,0.0933837890625
182,0.1806640625,1.416015625,0.087890625,0.31005859375,0.091552734375,0.1080322265625
183,0.21484375,1.4990234375,0.08056640625,0.301513671875,0.0897216796875,0.10009765625
184,0.27099609375,1.3623046875,0.0927734375,0.321044921875,0.0860595703125,0.0994873046875
185,0.26123046875,1.2744140625,0.08544921875,0.313720703125,0.08056640625,0.0909423828125
186,0.244140625,1.396484375,0.07568359375,0.316162109375,0.0811767578125,0.0897216796875
187,0.302734375,1.5087890625,0.087890625,0.3271484375,0.0848388671875,0.0958251953125
188,0.234375,1.4208984375,0.08056640625,0.306396484375,0.0897216796875,0.1043701171875
189,0.00244140625,1.2939453125,0.08544921875,0.30517578125,0.1025390625,0.118408203125
190,-0.0732421875,1.3720703125,0.08056640625,0.291748046875,0.0933837890625,0.1043701171875
191,-0.146484375,1.513671875,0.09033203125,0.30517578125,0.1007080078125,0.1141357421875
192,-0.3125,1.4501953125,0.08056640625,0.306396484375,0.0860595703125,0.096435546875
193,-0.498046875,1.26953125,0.08544921875,0.29052734375,0.0897216796875,0.10498046875
194,-0.55908203125,1.3134765625,0.087890625,0.31005859375,0.086669921875,0.096435546875
195,-0.5078125,1.46484375,0.07568359375,0.2978515625,0.0927734375,0.1080322265625
196,-0.6298828125,1.4453125,0.087890625,0.313720703125,0.0982666015625,0.1116943359375
197,-0.60302734375,1.2646484375,0.078125,0.301513671875,0.1068115234375,0.1251220703125
198,-0.57373046875,1.2744140625,0.0927734375,0.283203125,0.09521484375,0.1104736328125
199,-0.44677734375,1.4697265625,0.08544921875,0.29296875,0.0909423828125,0.098876953125
200,-0.33935546875,1.484375,0.087890625,0.291748046875,0.0933837890625,0.1025390625
201,-0.25390625,1.3134765625,0.08056640625,0.302734375,0.0970458984375,0.1031494140625
202,-0.10498046875,1.2890625,0.087890625,0.299072265625,0.0799560546875,0.093994140625
203,0.009765625,1.4599609375,0.0830078125,0.294189453125,0.081787109375,0.0958251953125
204,0.20263671875,1.4892578125,0.07568359375,0.29052734375,0.0946044921875,0.111083984375
205,0.3173828125,1.337890625,0.08544921875,0.2880859375,0.091552734375,0.10498046875
